n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_time;mq_swap;mq_comp;mq_time
8100;24297;32800950;69527700;16471392;16471384;17140300;293886;185383;1160900;209907;121848;544100;180335;112949;603000
8100;24297;32800950;69606400;16315878;16315870;17004300;293562;185204;1157200;187266;123968;571800;153253;111800;617400
8100;24297;32800950;69590300;16357488;16357478;17048100;293718;185342;1158500;227154;129276;561100;197809;122240;621500
8100;24297;32800950;69691600;16412548;16412538;17063200;294090;185483;1157600;200844;119382;546600;164697;111209;602200
8100;24297;32800950;69890600;16476342;16476331;17120000;293994;185360;1156900;195405;125925;548700;162469;113301;601400
8100;24297;32800950;69601600;16353567;16353559;16996500;293979;185406;1155800;235617;138657;565900;158786;111564;600200
8100;24297;32800950;69555700;16493298;16493292;17144400;293826;185317;1153000;200541;128389;544400;178093;113633;610500
8100;24297;32800950;69485300;16392332;16392325;17054100;293904;185433;1164800;191781;135573;534500;153921;115510;590200
8100;24297;32800950;69424000;16239774;16239761;16878200;293508;185221;1152800;194358;120114;540900;176564;116427;598700
8100;24297;32800950;69874700;16265872;16265863;16905500;294348;185513;1155600;179805;118839;540900;172495;115663;608700
8200;24597;33615900;71192000;16588305;16588295;17237200;298251;188024;1176000;187797;120802;556500;161678;113095;609100
8200;24597;33615900;71162400;16968702;16968692;17648900;297732;187878;1184500;206760;123931;549100;163642;110768;609700
8200;24597;33615900;71297800;16885134;16885126;17563300;297924;187943;1171700;181689;126686;542100;154925;115739;600700
8200;24597;33615900;71402700;16870916;16870906;17538000;297900;187918;1169300;179394;130963;543700;157763;117790;594600
8200;24597;33615900;71256700;16624279;16624266;17319300;297837;187884;1169100;192735;118502;553900;163219;113156;614800
8200;24597;33615900;71218500;16798021;16798012;17447900;297993;187949;1172300;212352;120892;557900;164408;118550;604500
8200;24597;33615900;71205200;16736233;16736224;17392900;298161;187945;1169400;184311;123909;536600;180054;114044;611600
8200;24597;33615900;71249600;16740787;16740781;17398000;297771;187768;1168000;207570;123175;554400;185191;118719;608800
8200;24597;33615900;71181200;16734779;16734767;17404900;297855;187846;1169600;189765;115151;543200;167087;112989;606200
8200;24597;33615900;71183900;16850639;16850635;17517700;297741;187823;1171900;199401;130520;550500;156590;110106;614400
8300;24897;34440850;73007100;17277744;17277738;18014600;302118;190582;1189400;208779;121547;560500;166703;116087;620500
8300;24897;34440850;73041800;17154468;17154458;17865900;302112;190605;1192500;197946;119290;563400;161719;113696;617600
8300;24897;34440850;72975300;17196136;17196127;17897600;302400;190593;1186600;224679;143021;568900;151880;114047;610200
8300;24897;34440850;72906200;17182434;17182428;18705900;301914;190380;1188300;187020;123796;551800;159820;116648;613400
8300;24897;34440850;73039700;17196132;17196123;17935300;302052;190524;1187100;202836;123919;562400;167602;113959;619500
8300;24897;34440850;72957500;17202219;17202209;17981200;301941;190485;1186100;205455;123606;559900;162752;114400;607900
8300;24897;34440850;72870900;17271960;17271953;17973100;302130;190616;1188900;198870;125790;565100;160863;110339;619000
8300;24897;34440850;72866500;17418996;17418990;18139200;301926;190531;1186000;224934;132192;571700;158455;114439;623000
8300;24897;34440850;72980500;17226382;17226373;17925500;301716;190375;1189400;189039;121877;560000;147619;111192;614700
8300;24897;34440850;73061400;17288352;17288342;17977100;302136;190512;1195100;208143;128341;559100;159990;117560;612800
8400;25197;35275800;74867400;17569992;17569984;18249400;306288;193206;1205300;212019;131920;567100;163115;118828;612500
8400;25197;35275800;74510200;17428129;17428119;18172900;306189;193208;1204000;204576;123498;565000;172387;115406;624500
8400;25197;35275800;74783400;17421295;17421285;18099800;306567;193269;1209500;215649;129466;564000;154181;115992;613000
8400;25197;35275800;74834400;17491568;17491557;18172200;305964;193061;1203200;210711;125901;576200;156821;115587;614700
8400;25197;35275800;74689300;17696248;17696239;18433300;306258;193154;1199900;223347;131781;609800;171642;118262;641800
8400;25197;35275800;74783400;17638639;17638628;18354900;305751;193100;1203300;210414;124056;564500;164049;115027;617800
8400;25197;35275800;74612100;17594465;17594459;18303700;305907;193029;1205300;194277;118450;575700;157756;113537;624100
8400;25197;35275800;74661600;17353471;17353463;18056300;306555;193229;1204400;201519;133046;563900;161799;116956;620000
8400;25197;35275800;74660600;17523203;17523194;18225200;306117;193105;1208000;193755;119072;571200;160924;113922;644000
8400;25197;35275800;74643000;17470235;17470232;18141100;306549;193299;1227600;203205;128721;566200;164965;119164;620300
8500;25497;36120750;76364000;17996836;17996830;18721700;310236;195724;1217100;240894;136700;578800;166612;122249;626300
8500;25497;36120750;76516100;17995326;17995321;18728400;310404;195825;1217100;209154;130670;579200;151920;119715;617100
8500;25497;36120750;76388100;18341673;18341664;19063200;309957;195640;1217700;211830;129392;575500;162277;117767;625800
8500;25497;36120750;76617300;17989951;17989938;18713500;309951;195510;1240200;196920;130519;579700;175926;124643;639000
8500;25497;36120750;76541300;18129557;18129544;18849100;310215;195766;1222500;219012;132057;570000;160298;116585;631300
8500;25497;36120750;76441900;17941960;17941951;18655600;310338;195747;1214200;220467;132679;569500;159184;114072;633000
8500;25497;36120750;76552900;18170584;18170577;18878300;310074;195696;1221900;221847;134247;584000;161858;121769;615200
8500;25497;36120750;76406700;18097626;18097620;18870200;310032;195729;1232600;218805;127186;574100;185783;120421;630900
8500;25497;36120750;76494500;17886071;17886057;18585600;310305;195774;1219900;203979;125390;577200;175662;119298;632300
8500;25497;36120750;76538800;18132338;18132334;18847000;310350;195854;1226400;213003;130222;578500;163119;115410;625600
8600;25797;36975700;78203200;18567514;18567509;19368500;314544;198460;1233500;203013;127710;586100;156266;121478;634800
8600;25797;36975700;78336300;18689426;18689418;19421700;314532;198399;1244500;181065;129368;568500;176046;120009;636700
8600;25797;36975700;78393900;18778834;18778824;19619100;314166;198352;1236700;248301;132554;584200;176855;122046;646400
8600;25797;36975700;78291100;18269449;18269438;19044400;314205;198325;1237100;206916;123879;591200;165185;115538;643400
8600;25797;36975700;78271300;18547502;18547494;19276400;314460;198442;1243100;201096;139670;584300;149337;119828;629800
8600;25797;36975700;78289100;18479606;18479596;19280400;314112;198312;1237500;224451;131783;586600;172948;117972;643100
8600;25797;36975700;78149000;18708531;18708525;19434300;313959;198204;1232600;204084;129820;569400;157140;119012;631700
8600;25797;36975700;78343600;18564890;18564880;19299600;314310;198348;1240600;231174;134517;592100;170824;121211;640300
8600;25797;36975700;78562800;18706982;18706972;19446400;314586;198413;1234000;220647;126760;584200;154317;114332;643900
8600;25797;36975700;78297200;18408809;18408800;19124900;314451;198418;1239900;247881;138780;600700;177176;120492;640800
8700;26097;37840650;80128400;19008602;19008597;19745400;318450;200993;1248500;230808;138914;589200;179964;125427;644000
8700;26097;37840650;80113800;18836268;18836260;20571500;318588;201077;1249400;202602;130017;585500;181858;121608;645500
8700;26097;37840650;80028800;18903909;18903902;19630900;318561;200969;1253800;220797;130764;592200;167028;118901;650400
8700;26097;37840650;80522300;18917728;18917722;19649300;318276;200994;1247800;208596;126768;585800;180809;123347;648100
8700;26097;37840650;80135800;19017439;19017430;19755000;318705;201066;1250100;217950;124915;593500;170205;120031;665300
8700;26097;37840650;80457100;19136350;19136342;19866300;318270;200905;1272100;219099;141139;628300;167572;123840;641300
8700;26097;37840650;80016500;18877681;18877675;19624600;318411;201008;1261500;204660;128455;587400;173675;118662;654300
8700;26097;37840650;80251000;18894004;18893995;19707100;318414;200893;1251200;230115;128944;592900;168859;124549;639800
8700;26097;37840650;79974000;19219754;19219748;19971000;318288;200927;1248200;208134;126006;590200;173701;122471;646300
8700;26097;37840650;80377700;18877696;18877683;19650100;318588;201032;1251200;245319;133039;589000;197998;124645;644800
8800;26397;38715600;82647100;19281597;19281588;20091400;322851;203727;1268400;199767;138014;589000;181589;122230;661500
8800;26397;38715600;81942600;19190978;19190969;19936400;323016;203722;1271400;242760;139811;607400;182561;122626;657400
8800;26397;38715600;82013000;19311723;19311720;20073600;322485;203556;1293800;226920;141043;615000;166450;122414;660700
8800;26397;38715600;82828900;19384140;19384126;20187000;322428;203555;1266000;221208;143271;594200;181541;121341;657500
8800;26397;38715600;81962300;19229905;19229893;19979500;322569;203654;1268600;215076;135690;600900;167989;121167;657500
8800;26397;38715600;81892000;19570580;19570567;20332700;322542;203606;1265600;221364;138701;596900;169502;121402;653800
8800;26397;38715600;81988700;19264798;19264795;20029700;322500;203463;1273300;222063;133540;591400;171808;121912;652000
8800;26397;38715600;81950500;19455349;19455343;20235700;322509;203662;1266600;228522;136409;600900;181458;124053;658200
8800;26397;38715600;81890000;19449231;19449221;20242300;322593;203567;1264100;246276;144421;603100;169875;118720;663400
8800;26397;38715600;83101600;19317276;19317267;20069400;322794;203733;1265500;245934;141250;608400;185254;123598;657800
8900;26697;39600550;84526900;19760759;19760747;20553300;326811;206283;1310300;231243;135946;606700;170035;122379;669100
8900;26697;39600550;83767800;19847196;19847187;20660700;326670;206278;1276800;221100;133349;604100;181789;125745;666600
8900;26697;39600550;83799600;19877053;19877050;20637900;326619;206156;1287700;233613;134771;608400;176642;128871;655800
8900;26697;39600550;83699600;19895347;19895340;20688600;326733;206269;1281300;213051;133046;601800;163203;123433;660100
8900;26697;39600550;83830900;19731601;19731595;20497700;326721;206225;1277400;215529;131000;613800;178874;127448;653100
8900;26697;39600550;84095600;19438610;19438601;20211700;327390;206479;1285400;217287;133190;608500;178527;123376;665500
8900;26697;39600550;84023000;19752144;19752134;20666100;326874;206268;1281800;206574;132199;596100;157054;131362;655500
8900;26697;39600550;83713700;19740436;19740426;20529200;326622;206171;1282000;250434;140109;609500;174177;121578;664900
8900;26697;39600550;83859400;19645785;19645773;20417200;327207;206388;1287300;261618;146578;620600;187926;126094;681500
8900;26697;39600550;84205900;19651729;19651723;20414000;326781;206227;1278900;213255;134587;602500;165588;125337;666200
9000;26997;40495500;85635700;20180832;20180819;20964600;330882;208879;1299700;209022;131605;610900;183755;129588;676500
9000;26997;40495500;85731300;20279237;20279227;21088600;330843;208924;1298100;218673;132479;611100;184810;124627;678500
9000;26997;40495500;85658400;19908141;19908134;20714600;331137;209065;1306200;217401;136413;599200;189608;125941;676700
9000;26997;40495500;85641000;19971638;19971628;20806800;331434;209033;1297500;214176;134390;615300;172701;132022;662600
9000;26997;40495500;86327700;20263202;20263195;21049500;331188;208980;1304100;237435;142683;612300;166882;123416;668800
9000;26997;40495500;86771300;20370945;20370939;21171700;330831;208626;1301600;236322;146346;615600;193866;126735;680700
9000;26997;40495500;85644500;20264021;20264011;21066900;330915;208877;1348700;236973;144462;628300;174083;124003;676700
9000;26997;40495500;85925500;20174607;20174602;20967200;331203;208944;1303500;211860;141935;599500;167472;126802;661300
9000;26997;40495500;85709800;20224524;20224513;20997600;330978;208897;1343700;232722;136632;607000;188368;128538;673100
9000;26997;40495500;85692300;20343436;20343423;21130100;331206;208992;1294200;252216;136222;616800;191134;131559;670000
9100;27297;41400450;87796400;20712423;20712416;21529200;334977;211536;1319500;246051;145545;630400;188117;128355;686400
9100;27297;41400450;87546700;20769130;20769126;21574400;334950;211433;1327100;212673;129112;621800;182327;127545;681200
9100;27297;41400450;87534000;20748027;20748021;21565500;335301;211700;1316200;235704;146435;609300;180258;130394;668300
9100;27297;41400450;88145600;20654581;20654574;21490300;334791;211500;1316200;245556;144380;614800;188483;127655;678900
9100;27297;41400450;88122400;20699769;20699758;21573900;335379;211663;1311500;239460;144196;657700;193866;129257;690000
9100;27297;41400450;87518100;20510833;20510826;21320700;335421;211574;1317100;230763;150931;665600;173512;126072;685600
9100;27297;41400450;87527200;20558464;20558455;21370000;335196;211499;1314500;245295;140990;629800;190417;126767;687000
9100;27297;41400450;87663900;20907086;20907074;21732600;334914;211550;1311500;214278;139657;621100;184575;129532;696100
9100;27297;41400450;87704700;20652479;20652468;21530100;335409;211577;1315900;219216;134270;613600;178712;126442;688900
9100;27297;41400450;87529400;20466629;20466622;21367500;334887;211434;1333500;233499;135526;617500;175899;124163;681600
9200;27597;42315400;90371200;21013687;21013673;21903300;339285;214226;1330500;207600;136892;613800;184167;129240;690500
9200;27597;42315400;89500800;21073457;21073451;21962200;339201;214169;1329900;216309;146771;618500;188823;129494;690600
9200;27597;42315400;89422000;20996382;20996377;21881000;339342;214291;1334600;228708;141413;630600;179611;127212;689300
9200;27597;42315400;89585400;21108118;21108109;21929000;339744;214320;1329600;223371;140988;638400;188331;128979;691800
9200;27597;42315400;89454100;21036438;21036424;21851500;339552;214220;1332000;211476;141107;618000;200732;129724;696300
9200;27597;42315400;89487100;21206715;21206703;22029200;339351;214166;1340300;227253;151007;634600;193595;132058;684200
9200;27597;42315400;89660600;20973152;20973146;21776700;339198;214139;1336400;203571;136385;619900;180084;133086;701900
9200;27597;42315400;90542700;20995429;20995420;21800700;339033;214038;1328300;224148;133829;632200;179182;125234;689700
9200;27597;42315400;89572800;21295546;21295536;22104900;339180;214109;1328500;211017;137074;612200;179895;130064;682200
9200;27597;42315400;89447800;20902371;20902359;21714200;339219;214129;1328300;227184;142688;625200;178138;127439;680500
9300;27897;43240350;92320700;21274631;21274622;22095700;343905;216757;1343900;214845;135595;640200;185023;126143;703100
9300;27897;43240350;91596100;21848726;21848709;22688600;343116;216707;1351600;234201;146973;627900;209130;132114;701500
9300;27897;43240350;91430000;21530194;21530184;22375100;343308;216796;1353100;231918;141692;634200;182763;130589;699400
9300;27897;43240350;91264800;21641776;21641770;22547800;343464;216840;1350700;210924;133657;636400;173174;126577;701400
9300;27897;43240350;91321900;21536204;21536195;22493900;343332;216763;1347900;249390;143410;637400;191195;131639;693000
9300;27897;43240350;91393900;21598536;21598525;22448000;343758;216972;1345200;215853;141346;632200;177447;132591;688500
9300;27897;43240350;91415800;21430293;21430289;22278000;344043;217023;1348900;236730;138854;643800;179325;127188;701100
9300;27897;43240350;91508600;21728687;21728679;22655900;343221;216656;1358700;224919;138783;693600;184554;126988;701100
9300;27897;43240350;91369900;21776891;21776877;22656700;343533;216837;1354800;215379;143236;627400;176495;132373;693200
9300;27897;43240350;91552300;21834588;21834577;22674600;343098;216641;1347100;260037;160119;647900;184418;134141;689900
9400;28197;44175300;93483500;21960721;21960711;22861400;347589;219366;1359900;230877;143698;643800;165505;134217;687400
9400;28197;44175300;93806800;21779429;21779422;22625600;347541;219378;1362100;231180;136812;645900;169954;128848;699900
9400;28197;44175300;93823100;21905975;21905969;22746100;347793;219530;1380400;226818;148210;630300;173303;130772;694300
9400;28197;44175300;93470900;22305541;22305532;23178100;347709;219522;1365200;211050;143429;623900;197879;131532;712400
9400;28197;44175300;93312600;21939863;21939853;22863800;347427;219483;1362800;262779;150030;641800;191254;136370;698000
9400;28197;44175300;93452400;21897521;21897518;22737200;348009;219554;1360200;217671;137779;642900;179123;131598;707900
9400;28197;44175300;93364100;22123475;22123469;23013300;347745;219596;1363200;224460;142858;642100;190172;133386;709000
9400;28197;44175300;93592700;21977700;21977694;22820100;347682;219445;1375900;260715;154366;647100;178309;130787;701400
9400;28197;44175300;93427300;21934284;21934278;22840700;347694;219533;1362600;258657;154194;648900;197890;131377;713200
9400;28197;44175300;93383700;22157035;22157024;23229200;347769;219630;1366100;216453;149830;641200;185178;129351;707700
9500;28497;45120250;95460100;22543757;22543751;23468500;351891;222105;1380000;253188;148205;646700;189815;135244;713200
9500;28497;45120250;95338600;22370463;22370457;23384200;351885;222111;1404500;228309;144185;639400;175936;137079;700200
9500;28497;45120250;95409100;22362998;22362991;23232800;352290;222231;1381400;237732;145061;652900;183294;130131;709300
9500;28497;45120250;95440700;22518380;22518375;23394300;351630;222012;1376900;241380;138913;652100;202929;134146;713100
9500;28497;45120250;96430700;22658161;22658149;23588000;351819;222154;1381900;248394;144175;657800;206772;132069;717700
9500;28497;45120250;95532900;22510664;22510654;23956000;352092;222187;1374600;225195;140024;644400;189821;132343;716800
9500;28497;45120250;95861000;22675134;22675127;23536400;351870;222151;1382700;262068;152782;654200;206267;137312;715900
9500;28497;45120250;95479900;22657886;22657876;23621800;351534;222019;1378100;241404;148462;646500;212203;139778;712000
9500;28497;45120250;95406300;22529528;22529518;23457500;351606;221953;1379900;231834;147746;644800;184738;138091;701100
9500;28497;45120250;95416800;22489744;22489728;23366100;351714;222156;1377500;228234;153872;665300;199023;134003;714100
9600;28797;46075200;97380500;23159584;23159576;24099200;355752;224781;1401300;233802;145913;658400;194261;138818;717600
9600;28797;46075200;97322500;22993354;22993351;23933500;355662;224695;1395100;230838;141670;658800;185582;134191;725900
9600;28797;46075200;97292900;22889445;22889438;23949100;356163;224833;1402400;241677;151537;651700;177287;134523;711900
9600;28797;46075200;97499700;23163977;23163974;24066600;355533;224654;1391800;239322;149504;663500;190547;139449;713700
9600;28797;46075200;97533300;23132448;23132442;24078900;355974;224787;1400700;258480;158899;659700;185259;132012;720900
9600;28797;46075200;97338900;22790786;22790777;23679300;355968;224667;1398200;289020;157453;678600;206338;135297;722600
9600;28797;46075200;97543000;23112010;23111998;24030800;356082;224858;1398100;237813;148300;656800;198431;135572;723700
9600;28797;46075200;97398700;23048321;23048314;23929900;355869;224837;1393200;239232;138490;654800;208814;136946;723500
9600;28797;46075200;97460400;22980476;22980469;23895800;356172;224821;1405600;252312;147561;665100;209686;136666;727000
9600;28797;46075200;97345100;23074455;23074446;24056200;356265;224895;1406700;251442;150146;658600;192789;133891;740800
9700;29097;47040150;99532800;23524354;23524344;24463700;360390;227538;1410800;237009;143992;666400;185748;136234;732100
9700;29097;47040150;100482300;23595460;23595445;24498800;360132;227431;1418000;239682;152922;660600;200154;138113;740500
9700;29097;47040150;99449600;23467966;23467957;24372600;359832;227257;1418300;238482;148503;691800;183145;135531;729100
9700;29097;47040150;99765700;23250601;23250586;24142800;360279;227429;1412900;237264;146356;661400;187086;134067;732800
9700;29097;47040150;99402300;23563698;23563692;24513500;360006;227400;1408800;280596;152798;671300;195460;135881;736000
9700;29097;47040150;99929100;23534629;23534618;24440200;360393;227524;1424200;216144;142599;658900;183432;135611;721500
9700;29097;47040150;99471300;23762225;23762217;24715000;359781;227368;1413500;261384;151327;661600;212198;143627;729900
9700;29097;47040150;99724800;23592276;23592263;24517900;360318;227532;1412200;237552;151426;659200;205173;145979;733000
9700;29097;47040150;99389400;23682157;23682148;24690200;360021;227273;1413200;244053;140847;669100;193475;137131;725900
9700;29097;47040150;99447100;23712867;23712854;24641000;359763;227283;1409600;248079;148446;674500;204609;136524;734700
9800;29397;48015100;101735300;23779667;23779659;24734100;364305;230019;1427600;250422;149728;675900;191187;139583;737600
9800;29397;48015100;101465500;23941096;23941087;24883000;364128;229932;1424700;254952;154718;668800;219003;143086;748300
9800;29397;48015100;101477200;23956344;23956335;24899600;364374;229972;1427000;258768;150802;676600;207771;137620;751600
9800;29397;48015100;101462000;24044161;24044153;24966100;364083;229993;1434200;244014;147166;663100;214677;139216;748500
9800;29397;48015100;102734800;23954069;23954063;24914000;363927;230071;1459800;272091;156480;679100;215695;140020;752500
9800;29397;48015100;101496000;24125727;24125716;25092800;364431;230177;1449700;247116;157341;685100;194001;136145;740600
9800;29397;48015100;101500200;24008185;24008177;24953400;364269;230099;1423200;262050;160323;676500;200236;139771;735600
9800;29397;48015100;101376400;24271534;24271531;25304100;363996;230063;1425300;255882;150555;687000;205984;138551;741300
9800;29397;48015100;101451700;24221988;24221980;25171200;363984;229949;1425000;277077;152163;682300;191909;136735;758500
9800;29397;48015100;101466900;23963317;23963305;24923300;364107;230007;1424700;225168;148211;671800;190574;141101;730500
9900;29697;49000050;103541600;24382848;24382842;25365200;368916;232755;1447300;244740;161077;665400;179717;141612;729400
9900;29697;49000050;104615100;24535502;24535490;25488500;368388;232653;1444100;246834;159858;674700;204498;139980;743300
9900;29697;49000050;104785100;24755136;24755125;25711500;368022;232598;1444500;265302;150814;687800;213878;140392;752400
9900;29697;49000050;104784500;24549005;24548994;40718900;368283;232621;1446500;245214;171088;683900;189874;138480;748900
9900;29697;49000050;106478100;24435978;24435969;25385800;368568;232778;1444800;268287;166858;677400;194807;142538;737600
9900;29697;49000050;103672900;24633036;24633025;25597500;368532;232647;1441300;233019;152442;670500;184257;141207;733400
9900;29697;49000050;103752900;24519199;24519187;25474800;368367;232639;1443500;235674;148523;682400;199987;138018;763100
9900;29697;49000050;103587100;24516255;24516248;25465500;368577;232725;1446900;248526;150915;680600;190564;137836;750500
9900;29697;49000050;104182100;24516938;24516932;25446000;368346;232732;1448300;243906;149976;682600;197025;137818;743600
9900;29697;49000050;103548000;24650866;24650857;25619600;368196;232636;1464800;257526;154483;680000;193100;137931;753100
10000;29997;49995000;105724100;24677553;24677546;25689900;372615;235410;1457700;298635;168535;711000;188699;140090;751400
10000;29997;49995000;105626000;25194873;25194870;26185300;372453;235380;1459800;276072;187753;712500;197345;151456;758100
10000;29997;49995000;105685000;24948325;24948317;25939600;372357;235204;1458300;238770;155190;680600;203088;146535;744700
10000;29997;49995000;105597100;24873571;24873565;25825200;372669;235371;1458300;227169;145089;675500;203705;143236;749700
10000;29997;49995000;105729100;25366813;25366804;26334100;372195;235266;1457000;214941;158527;696100;197032;144511;747000
10000;29997;49995000;105658500;25007411;25007403;25959100;372603;235427;1456200;244836;167475;666300;208398;142079;757500
10000;29997;49995000;105853400;24969067;24969058;25943500;372477;235334;1463900;270690;165459;693100;194102;144916;740800
10000;29997;49995000;105658100;24795002;24794988;25818500;372678;235348;1459800;231252;150175;692500;199827;142681;756100
10000;29997;49995000;105660000;24818742;24818736;25762400;373020;235534;1463700;253395;159899;690900;210169;141084;764400
10000;29997;49995000;105516600;24816330;24816315;25809800;372744;235439;1455800;238509;151913;686200;194299;142953;761500
