n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_timemq_swap;mq_comp;mq_time
8000;7999;31996000;66994900;15999474;16007469;21613300;96645;182852;1147000;66768;115138;540700;62488;110895;597700
8000;7999;31996000;67192100;16040940;16048931;21591600;96651;182861;1151300;62459;116485;536100;63226;111508;599900
8000;7999;31996000;66684100;15828159;15836152;21252000;96666;182821;1141900;64098;121042;532900;65894;112703;595500
8000;7999;31996000;67233800;15962766;15970755;21540100;96599;182775;1149600;66064;114437;554300;60541;110159;597100
8000;7999;31996000;66789700;16136281;16144273;21605700;96544;182763;1156500;69320;116577;548000;64136;108213;602200
8100;8099;32800950;69911100;16330003;16338098;22027200;98036;185433;1195100;75065;133728;561800;71386;119420;641900
8100;8099;32800950;69045900;16574535;16582626;22355400;97936;185314;1183800;62487;123069;546800;61499;111937;615500
8100;8099;32800950;68588800;16381247;16389340;23269100;97962;185392;1167100;63745;118232;540800;62347;109201;616700
8100;8099;32800950;69131700;16224630;16232720;22033600;97979;185312;1160300;64270;116458;548800;64292;111466;607100
8100;8099;32800950;69085700;16624016;16632107;22648700;97983;185368;1163000;67281;119797;552900;63542;110657;608400
8100;8099;32800950;68998500;16453438;16461532;22041600;97975;185361;1160400;64198;118961;540400;64478;112482;631000
8100;8099;32800950;68258500;16611974;16620061;22325400;97903;185307;1162900;59964;124459;529500;67923;114558;615600
8100;8099;32800950;68701100;16269004;16277096;21782300;97925;185307;1154200;79632;136437;557000;61844;113864;600300
8100;8099;32800950;68334100;16344970;16353056;21945400;98017;185391;1160000;63311;126826;538200;66910;111761;614500
8100;8099;32800950;68538600;16389542;16397634;22042100;97925;185461;1156800;67360;124893;539100;67103;118485;602600
8200;8199;33615900;69917700;16745340;16753530;22421000;99291;187902;1178800;70640;123012;555100;62450;111888;611600
8200;8199;33615900;70228600;17023997;17032189;22874000;99338;188010;1173400;73944;126097;573500;66097;111988;617600
8200;8199;33615900;70274700;16674874;16683067;22619900;99287;187930;1176800;66931;124783;558300;60478;111607;608700
8200;8199;33615900;70272000;16661804;16669993;22380800;99261;187802;1171900;67884;127183;560700;66628;117627;611400
8200;8199;33615900;69912600;16695918;16704106;22386600;99305;187794;1181300;72146;120625;548800;68635;113392;617800
8200;8199;33615900;70210400;16819473;16827663;22594400;99228;187953;1179800;67553;129611;569200;58179;115295;600100
8200;8199;33615900;70002400;16740742;16748931;22473100;99259;187957;1180700;82357;133303;567500;64214;114937;612300
8200;8199;33615900;70211700;16720407;16728599;22485600;99360;187909;1184900;71117;123618;558700;65783;115135;610900
8200;8199;33615900;70126600;17044974;17053158;22935300;99271;187921;1177500;57984;121616;536900;62794;113558;607500
8200;8199;33615900;70217200;16683495;16691687;22440000;99262;187884;1181600;61555;123010;538000;61092;112873;605500
8300;8299;34440850;71607500;17114289;17122583;22966600;100712;190588;1193000;64156;123116;555100;60567;112198;615200
8300;8299;34440850;72038300;17265211;17273497;23258700;100628;190477;1231700;74036;123972;565700;63620;114272;619100
8300;8299;34440850;72270200;17151164;17159458;23104800;100737;190580;1197400;67884;139697;568800;64240;118566;619400
8300;8299;34440850;71959100;17097877;17106169;23026400;100744;190644;1196500;74339;130228;583000;63111;115314;613300
8300;8299;34440850;71694100;17138326;17146615;23127900;100685;190420;1198000;73550;124142;559200;69361;116728;620900
8300;8299;34440850;71958000;17044755;17053043;23109400;100626;190497;1193500;66695;129354;554100;62285;112415;619600
8300;8299;34440850;71724300;17448868;17457153;23541300;100621;190570;1309900;62271;123739;551300;61661;116927;609600
8300;8299;34440850;72068300;17075161;17083454;22998700;100726;190557;1205100;72354;129409;560500;62835;113902;626300
8300;8299;34440850;71760300;17353486;17361776;23363900;100639;190580;1191500;63967;125031;547600;61699;113457;614900
8300;8299;34440850;72361300;17037592;17045880;22905500;100683;190488;1194800;70632;128629;566500;65322;117401;620200
8400;8399;35275800;73622500;17781996;17790389;23884500;102067;193163;1206200;74208;130683;567700;71764;125200;635800
8400;8399;35275800;74002000;17604874;17613264;23808800;102067;193150;1212700;68030;127365;561500;59987;117392;637900
8400;8399;35275800;73747200;17601982;17610376;23690600;102043;193030;1215300;62862;130161;563100;65517;116420;636300
8400;8399;35275800;73900100;17598410;17606798;23600000;102047;193120;1212200;66119;125790;561700;73922;119632;647800
8400;8399;35275800;73420900;17548907;17557291;23991100;102024;193155;1288200;64573;125610;555100;64455;115314;630900
8400;8399;35275800;74032100;17716978;17725364;23749400;101971;193026;1205600;65567;120658;564000;62054;114204;624900
8400;8399;35275800;73476100;17674206;17682590;23784300;102057;193067;1213100;73798;129715;579600;71501;119774;656700
8400;8399;35275800;73984000;17556665;17565045;23573600;101972;193068;1207400;66073;123614;567300;63855;116431;623400
8400;8399;35275800;73394100;17655514;17663900;23721300;101947;192987;1227300;71043;128441;572600;67488;115214;643100
8400;8399;35275800;73811100;17490455;17498848;23492300;102078;193138;1211300;77445;128144;580100;63863;115010;625400
8500;8499;36120750;75541300;18094820;18103306;25665300;103569;195905;1306900;78907;130324;594900;69185;118105;661500
8500;8499;36120750;76254500;17841159;17849653;24312000;103572;195862;1224000;72293;133837;575400;69989;127751;655800
8500;8499;36120750;75756000;17973316;17981809;24735200;103465;195783;1228800;68111;128626;578200;61252;117011;628200
8500;8499;36120750;75517400;18151880;18160373;24296700;103313;195703;1224300;61967;117659;576100;62961;116825;642700
8500;8499;36120750;75342600;18255404;18263895;24546400;103363;195624;1220700;82148;142267;590100;70173;122896;637700
8500;8499;36120750;75740600;18087612;18096100;24329900;103453;195789;1225200;75513;137942;587700;61229;118195;628600
8500;8499;36120750;75167900;17979269;17987761;24220800;103438;195790;1240400;67819;124402;579500;67191;115536;641900
8500;8499;36120750;76676900;18128588;18137078;24508700;103443;195753;1227200;86108;140196;591600;68500;121066;632700
8500;8499;36120750;75951600;17918218;17926708;24465200;103441;195715;1233700;67973;127436;573600;67134;119056;635100
8500;8499;36120750;75866300;18032700;18041190;24291800;103391;195775;1272400;70107;129179;566400;67127;117474;650600
8600;8599;36975700;77660400;18586277;18594869;25552700;104680;198271;1241100;75971;131158;605700;70282;121850;679700
8600;8599;36975700;77772000;18542898;18551492;25249600;104815;198448;1239900;65803;129146;570300;72695;120261;655300
8600;8599;36975700;77252100;18312014;18320602;24570400;104929;198439;1237700;63349;123681;577200;67744;118901;649800
8600;8599;36975700;77445000;18429889;18438480;24661400;104890;198558;1237700;70924;131251;584500;62770;117013;638300
8600;8599;36975700;76937800;18415776;18424365;24769800;104827;198377;1251000;71949;135196;582300;65993;117747;648400
8600;8599;36975700;77176100;18421250;18429842;24667300;104761;198413;1242100;62269;136366;570400;66162;119515;636800
8600;8599;36975700;76956600;18545444;18554032;24959800;104851;198481;1242900;88514;141427;594500;69633;124887;640800
8600;8599;36975700;77113800;18459565;18468156;24667700;104832;198459;1237600;65476;128807;574800;64873;117194;665200
8600;8599;36975700;77449100;18507640;18516227;25474900;104793;198349;1267600;67279;128099;579000;64255;120535;636500
8600;8599;36975700;77383900;18492068;18500660;24710200;104813;198422;1238100;73225;129230;585700;67557;121105;647600
8700;8699;37840650;78755300;18848321;18857011;25506900;106180;201026;1320500;67225;125776;586600;67216;119867;668500
8700;8699;37840650;78927300;18966780;18975474;25332700;106125;200953;1256100;69406;130707;594500;64362;119730;691700
8700;8699;37840650;78978400;18807420;18816111;25586200;106263;201181;1260900;70466;129802;588400;72090;125171;654200
8700;8699;37840650;79248500;18678860;18687549;25031300;106181;200937;1259200;77844;137979;597100;73949;124028;659300
8700;8699;37840650;78828700;18873970;18882664;25511500;106151;200983;1254800;61737;127587;571400;69033;123228;648000
8700;8699;37840650;79067800;18858907;18867598;25476300;106124;200912;1263000;78222;129510;593300;67354;119721;660700
8700;8699;37840650;78814800;18820049;18828740;25613600;106212;200999;1254400;73239;134112;593800;64832;119778;652400
8700;8699;37840650;80446400;19083716;19092408;25641200;106075;200906;1260100;69411;127618;589200;68598;120300;652600
8700;8699;37840650;79717900;18984895;18993586;25956600;106246;201087;1255800;70679;128741;594400;69995;123076;674500
8700;8699;37840650;79728300;18809945;18818634;25236100;106236;201014;1258600;79454;131407;592200;71265;120520;653300
8800;8799;38715600;81010500;19368619;19377413;27408900;107510;203468;1274300;81728;145443;603300;65262;124259;655300
8800;8799;38715600;80820600;19291553;19300345;25842000;107406;203458;1269700;72318;133242;591500;67809;124261;655800
8800;8799;38715600;80751500;19342407;19351201;26081900;107470;203564;1278600;72449;141744;639800;68501;122378;667400
8800;8799;38715600;80870300;19564225;19573013;26146900;107462;203549;1270700;70733;132524;588300;66833;121695;655200
8800;8799;38715600;80582800;19279461;19288254;25963300;107532;203653;1271700;70501;131725;599000;68002;119927;664400
8800;8799;38715600;80786900;19538029;19546822;26165800;107474;203561;1269300;73662;136109;604400;69818;125197;657200
8800;8799;38715600;81485800;19088302;19097094;25721100;107549;203554;1270600;71579;129231;597100;66960;124230;658400
8800;8799;38715600;80991100;19496711;19505502;26068800;107474;203551;1276000;75765;134420;599000;66215;123525;652000
8800;8799;38715600;81037400;19340228;19349019;26083200;107497;203578;1283400;74625;129160;602600;73880;123401;671700
8800;8799;38715600;81175800;19466944;19475736;26056600;107589;203603;1271900;73268;130771;595700;68581;123152;658900
8900;8899;39600550;82851000;19800154;19809046;26754200;108911;206144;1289800;82703;136783;593700;73517;127890;673800
8900;8899;39600550;82845700;19986775;19995671;26733300;108866;206283;1287700;83827;138647;603800;75338;132582;666700
8900;8899;39600550;82649500;19606820;19615707;26442500;108993;206256;1297700;78947;142733;629900;75972;130372;678600
8900;8899;39600550;82814800;19727587;19736477;26404700;109064;206387;1290200;76744;141877;600700;76706;128944;671900
8900;8899;39600550;83291600;20045380;20054272;27095300;108749;206023;1287200;77907;138312;603700;65909;123349;656900
8900;8899;39600550;82977600;19863380;19872267;26593700;108881;206153;1287900;71515;133769;612800;71513;126330;669800
8900;8899;39600550;82747900;19836068;19844955;26736400;108847;206188;1285800;71086;126964;609100;66846;124442;659500
8900;8899;39600550;83002700;19846252;19855146;26750100;108965;206301;1293700;72463;133811;607200;69095;128401;672000
8900;8899;39600550;82717500;19790469;19799360;26674700;108930;206359;1306900;75524;138672;618200;69918;127197;663400
8900;8899;39600550;82804000;19813050;19821944;26502100;108969;206364;1286200;69872;130603;606500;72130;128849;665100
9000;8999;40495500;86699500;20322184;20331175;28223400;110341;208802;1360600;75212;141513;708800;67172;127129;710300
9000;8999;40495500;85678100;20121694;20130688;27771500;110385;208986;1313400;75632;132236;616600;70481;127730;674800
9000;8999;40495500;86571000;20065807;20074794;27081300;110324;208947;1321500;69551;130501;631400;77419;130635;715100
9000;8999;40495500;85051200;20128941;20137933;27141200;110410;208947;1301500;78963;139227;622300;73255;127982;672400
9000;8999;40495500;85090500;20309047;20318034;27775300;110330;208872;1313900;67261;137428;593600;69916;125175;676000
9000;8999;40495500;84429100;20126377;20135362;26955800;110344;208984;1303700;69623;134668;614600;72227;123637;685300
9000;8999;40495500;84494500;20159833;20168821;27153100;110260;208772;1300800;70955;138112;604200;71347;126189;672600
9000;8999;40495500;84556500;20269673;20278668;27124800;110260;208868;1302600;76154;138418;608700;67696;126138;679600
9000;8999;40495500;84415200;20151946;20160941;27174700;110267;208718;1304500;68993;134539;608600;69647;126797;673900
9000;8999;40495500;84399000;20186327;20195314;26992900;110258;208727;1302700;67620;136148;605900;68380;125510;674800
9100;9099;41400450;86288600;20695497;20704580;28324000;111690;211476;1319800;79855;141559;623400;74319;132467;692100
9100;9099;41400450;86224500;20581419;20590510;27668700;111770;211541;1319200;75680;136491;623100;74626;127947;683000
9100;9099;41400450;86360800;20283869;20292963;27276100;111798;211597;1318900;80888;145544;634400;69016;125702;694100
9100;9099;41400450;86386700;20991464;21000554;28217000;111561;211443;1321400;74176;131380;624800;71925;127573;698900
9100;9099;41400450;86795300;20673387;20682480;28002400;111724;211519;1317800;70800;132211;614100;69288;124862;689800
9100;9099;41400450;86378700;20648771;20657858;27675900;111712;211573;1323300;75541;133810;627100;72639;126799;691700
9100;9099;41400450;86709700;20414231;20423322;27560400;111692;211451;1324900;82795;145558;620400;73062;125747;698600
9100;9099;41400450;86366000;20751738;20760825;27741700;111675;211522;1332600;76172;138054;617500;76114;127647;697600
9100;9099;41400450;87932900;20838164;20847251;28262400;111703;211596;1320800;79962;134782;624300;68624;126000;699100
9100;9099;41400450;86220100;20818099;20827188;27799900;111676;211566;1316400;82059;141636;632500;71111;125571;701500
9200;9199;42315400;88188300;21305087;21314279;28675900;112952;214000;1334500;83538;139842;646200;77526;130643;701400
9200;9199;42315400;88216000;20986963;20996155;28053400;113170;214244;1339000;73515;137657;624200;69465;132551;708500
9200;9199;42315400;88201500;21070068;21079257;28360800;113123;214113;1335800;70991;137043;617900;79884;135262;698600
9200;9199;42315400;88425400;21206031;21215220;28317200;112992;214107;1332700;94752;153953;637500;79484;133598;705600
9200;9199;42315400;88240000;21471523;21480716;28874400;113034;214144;1335200;81126;144802;624300;77247;137644;684000
9200;9199;42315400;88337000;21039757;21048949;28104800;113070;214094;1339300;70429;134398;621700;71033;125304;698600
9200;9199;42315400;88650300;21263632;21272824;28609400;112973;214052;1361400;85764;142706;639300;73188;129334;692300
9200;9199;42315400;88067400;21341302;21350492;28680200;113041;214136;1334200;77741;140855;627400;71993;128004;690000
9200;9199;42315400;88228100;21204707;21213897;28518900;113044;214160;1333200;67679;137453;614900;67466;129595;685900
9200;9199;42315400;88220200;21093764;21102951;28221000;113091;214131;1334600;86853;147588;632300;81335;135173;707100
9300;9299;43240350;90293300;21749439;21758727;29216000;114544;216807;1351900;72138;135025;629400;79319;132756;710400
9300;9299;43240350;90032100;21579293;21588584;28816500;114524;216822;1350500;73968;136015;625700;73583;129026;704000
9300;9299;43240350;90307700;21606155;21615446;29113600;114450;216789;1355100;80439;139433;639900;73901;129671;707300
9300;9299;43240350;89946900;21683425;21692713;28967000;114332;216679;1349400;83661;142169;631700;68260;128125;694300
9300;9299;43240350;91409700;21551193;21560484;29005000;114458;216792;1354300;71460;137474;634500;72720;132293;702900
9300;9299;43240350;90115000;21480240;21489529;28680000;114507;216888;1348100;75275;141821;648100;72287;131950;698000
9300;9299;43240350;90331000;21578222;21587511;29018500;114483;216817;1351800;77037;142031;646300;73331;131376;704000
9300;9299;43240350;90141300;21687000;21696287;28961600;114541;216874;1351500;93292;149388;644700;78685;133156;711800
9300;9299;43240350;90224200;21601833;21611128;29369100;114398;216665;1353200;79983;146868;631300;69843;131470;699200
9300;9299;43240350;90323700;21331613;21340903;30503500;114508;216842;1354500;71417;139455;621800;74480;137233;702100
9400;9399;44175300;93702400;22105032;22114420;30600300;115857;219493;1375800;73819;145822;641600;76940;134071;712400
9400;9399;44175300;92674600;22010146;22019540;30036200;115865;219449;1367400;72391;145492;636000;74228;129629;709000
9400;9399;44175300;92775800;22008916;22018308;29775100;115889;219491;1372500;71408;143928;632600;68981;134350;750300
9400;9399;44175300;93065700;21991808;22001199;29407600;115749;219292;1368800;71386;144462;635300;70951;133263;698800
9400;9399;44175300;92611200;21963139;21972525;29729800;115812;219394;1381900;92712;158359;656000;72953;130131;709300
9400;9399;44175300;92237000;22182491;22191882;29628100;115906;219434;1378600;85938;153801;636000;71111;133214;707200
9400;9399;44175300;92309200;22157723;22167116;29837800;115794;219461;1372000;77014;139532;639100;79123;132864;718100
9400;9399;44175300;92022300;22025826;22035212;29695800;115951;219435;1368300;77976;143529;649900;73372;128216;714100
9400;9399;44175300;92430500;22164525;22173918;29956300;115880;219468;1367000;72398;151874;635400;72578;127952;727000
9400;9399;44175300;92757300;22040478;22049866;29628600;115831;219303;1371600;72732;136571;644300;79715;134948;708700
9500;9499;45120250;94203700;22479384;22488872;30236200;117329;222220;1386000;77129;139340;644700;70632;134805;704000
9500;9499;45120250;93876200;22363745;22373238;30042300;117210;222111;1381200;75180;141121;644400;73581;137799;710300
9500;9499;45120250;94272800;22359861;22369347;30060500;117242;222098;1384600;77360;148663;636900;73002;130929;715300
9500;9499;45120250;93963500;22323289;22332779;30062400;117258;222028;1383900;76277;153100;638900;76790;133928;723800
9500;9499;45120250;94237100;22797885;22807374;30693400;117226;222118;1385400;83643;153102;663800;73194;130005;723900
9500;9499;45120250;93983200;22502659;22512153;30074800;117362;222147;1386000;77511;148361;647900;69810;137079;715300
9500;9499;45120250;94635100;22646574;22656066;30487200;117373;222318;1385600;81464;150784;645200;81067;136499;724900
9500;9499;45120250;93857800;22519252;22528738;30069000;117317;222141;1380000;79693;143684;649200;79222;135851;722100
9500;9499;45120250;94311400;22587357;22596842;30353800;117078;222018;1383300;78815;148873;647200;78324;138951;716100
9500;9499;45120250;93974700;22647679;22657166;30243200;117160;221961;1381000;74149;142454;637600;75120;134452;714100
9600;9599;46075200;96326300;22872413;22882003;30752200;118546;224559;1570800;100727;168215;725400;69919;133892;720000
9600;9599;46075200;95896500;23124235;23133825;30879200;118680;224823;1398200;75699;149337;668900;75518;131299;728300
9600;9599;46075200;96336500;22975071;22984661;30847800;118696;224806;1402700;77795;141041;652700;74955;133689;725500
9600;9599;46075200;95905400;23169746;23179340;31939400;118647;224710;1399100;81125;153331;652000;73394;136332;720500
9600;9599;46075200;96477800;22979037;22988628;30836000;118544;224588;1399000;75006;146088;662100;74926;136091;735700
9600;9599;46075200;95757900;22894616;22904208;30576600;118817;224940;1400000;77996;152236;642100;79853;133571;728900
9600;9599;46075200;96959400;23241674;23251264;31433500;118465;224615;1405100;89683;149909;663200;73282;133818;744700
9600;9599;46075200;95987700;23049418;23059007;30842900;118739;224788;1404700;83775;145854;672000;74519;135091;723000
9600;9599;46075200;96661900;22891785;22901373;30777800;118652;224676;1411300;79097;155189;657000;78159;133813;730300
9600;9599;46075200;95996900;23410713;23420307;31260500;118630;224732;1400000;87415;156108;647800;72397;133142;724600
9700;9699;47040150;98164900;23322000;23331691;31404800;120017;227391;1415700;73986;146101;651100;71868;135075;741500
9700;9699;47040150;98053900;23519648;23529334;31489600;120055;227406;1426100;75994;155292;657100;85112;141517;752500
9700;9699;47040150;98264100;23796719;23806404;32008100;120132;227512;1415000;73301;145623;651500;76762;136335;737500
9700;9699;47040150;98168100;23434564;23444257;31689400;120057;227400;1420200;79050;144721;666100;83609;140901;752700
9700;9699;47040150;98365800;23567495;23577188;31708400;120000;227277;1428700;81216;149308;662700;78132;137865;736500
9700;9699;47040150;97893300;23076989;23086682;30825700;120264;227595;1415500;83949;151687;661100;78285;136968;733000
9700;9699;47040150;99832800;23550977;23560667;32323800;120098;227361;1607700;76685;149683;667500;90277;150354;744300
9700;9699;47040150;98445100;23295666;23305356;31439300;120157;227605;1424600;93052;156909;679000;79290;136290;736500
9700;9699;47040150;99619900;23611898;23621583;32701200;120083;227496;1416100;81756;149495;647700;80370;136235;736900
9700;9699;47040150;98513200;23622397;23632087;32154400;120050;227508;1415200;77824;147597;669200;74737;132700;743200
9800;9799;48015100;100273200;23848113;23857899;32726900;121438;229979;1431200;76985;152846;667900;81945;139574;751200
9800;9799;48015100;99986700;24274252;24284045;32431800;121509;230148;1432400;87894;153076;670800;85894;143122;750800
9800;9799;48015100;100183000;24044176;24053970;32401200;121467;230011;1432700;84540;150531;695000;82278;137910;751800
9800;9799;48015100;99843400;24007223;24017011;32049900;121412;230038;1429400;97007;154802;681900;82317;143287;751700
9800;9799;48015100;100277300;23849621;23859412;32283600;121444;230086;1434600;76163;141603;666700;79516;139900;750100
9800;9799;48015100;100171100;24162356;24172147;32290300;121377;229996;1429600;82297;155840;660300;83999;140787;747200
9800;9799;48015100;100332900;24096923;24106713;32635200;121398;230039;1433500;75511;154178;660700;74418;140624;728700
9800;9799;48015100;99929900;24010306;24020092;32197200;121481;230167;1431300;82642;147619;668600;88800;146297;750500
9800;9799;48015100;100243500;23834417;23844211;32172500;121572;230223;1445300;81450;155709;665000;71752;140640;738100
9800;9799;48015100;99929400;23677239;23687026;31622500;121566;230238;1432900;82705;149600;672900;72905;136950;732400
9900;9899;49000050;102401800;24320883;24330769;33120100;122852;232730;1445400;77983;148485;695800;74563;138387;749800
9900;9899;49000050;102030500;24486476;24496367;33399400;122803;232644;1578000;79530;146240;686600;83305;141054;759000
9900;9899;49000050;102328600;24433665;24443558;32824000;122862;232824;1449000;77442;143192;677100;80451;138799;750200
9900;9899;49000050;101926000;24470822;24480708;32667200;122757;232662;1445400;81811;148829;678000;80417;140641;751700
9900;9899;49000050;102410700;24393560;24403448;32793600;122833;232759;1449500;90199;156174;693000;84317;140694;760500
9900;9899;49000050;101975100;24383254;24393144;32634000;122791;232691;1447600;83652;155439;682200;79097;139389;750400
9900;9899;49000050;102507100;24561697;24571586;33009400;122726;232696;1456800;84594;147755;670000;78040;138856;758200
9900;9899;49000050;102005100;24774100;24783996;33233100;122823;232649;1464100;93053;156400;690800;82412;140552;762800
9900;9899;49000050;102614600;24605347;24615240;34185300;122752;232668;1473900;80976;154336;665700;79157;146613;753500
9900;9899;49000050;102136400;24430166;24440060;32667300;122965;232915;1450700;78718;149430;674200;81068;143380;752900
10000;9999;49995000;104752200;25125215;25135209;33618600;124200;235329;1473200;90379;155324;700800;81788;141454;760100
10000;9999;49995000;104377400;24807562;24817552;33171200;124241;235504;1465900;80412;148631;689200;78509;142785;755700
10000;9999;49995000;104927900;24757968;24767960;33139800;124319;235576;1469300;78431;146769;678800;74391;139379;758800
10000;9999;49995000;104138500;24911040;24921032;33314100;124261;235343;1462000;81974;148917;689900;75238;142367;750800
10000;9999;49995000;104907800;24862442;24872428;33347900;124321;235437;1471400;92468;157255;696100;89688;146094;765500
10000;9999;49995000;104604600;25209969;25219960;33690300;124276;235511;1476200;82746;149461;695600;77553;138941;769700
10000;9999;49995000;104734300;24981294;24991291;33481800;124271;235370;1464600;86232;170491;702700;72626;146030;744600
10000;9999;49995000;103992800;25151169;25161157;33576000;124048;235230;1463700;93663;163937;690700;77608;141217;776100
10000;9999;49995000;104858900;24957393;24967387;33425800;124070;235204;1462300;86314;162676;713600;77360;147050;791900
10000;9999;49995000;114935400;24757405;24767396;42641700;124334;235410;1480500;84201;150315;696100;78259;139286;774500
