k;i;maxMatch;time
6;3;58;33100
6;3;61;21900
6;3;60;21000
6;3;59;30300
6;3;57;31300
6;3;60;20200
6;3;59;24400
6;3;60;27900
6;3;62;17100
6;3;61;27500
6;3;59;26400
6;3;60;22000
6;3;58;35800
6;3;57;29200
6;3;59;24900
6;3;59;29400
6;3;61;21400
6;3;60;28200
6;3;58;27300
6;3;62;18200
6;3;60;20600
6;3;60;23200
6;3;60;25300
6;3;63;21500
6;3;61;18400
6;3;61;35700
6;3;61;19900
6;3;59;26900
6;3;60;34600
6;3;59;26600
6;3;56;31500
6;3;60;31000
6;3;61;26900
6;3;59;26600
6;3;60;22700
6;3;58;24000
6;3;59;21100
6;3;59;35800
6;3;58;25900
6;3;60;27600
6;3;59;26000
6;3;60;29200
6;3;57;31000
6;3;60;22600
6;3;60;36100
6;3;60;24600
6;3;60;21900
6;3;59;32500
6;3;63;16900
6;3;61;22100
6;3;61;18700
6;3;61;20700
6;3;58;14900
6;3;58;19700
6;3;58;26100
6;3;59;13800
6;3;61;13500
6;3;58;19500
6;3;60;16400
6;3;59;15300
6;3;61;18600
6;3;60;17100
6;3;59;18100
6;3;58;21100
6;3;60;20100
6;3;57;17600
6;3;61;10700
6;3;61;16000
6;3;59;17500
6;3;56;25700
6;3;60;16400
6;3;61;13700
6;3;59;17100
6;3;59;18400
6;3;60;16100
6;3;58;21500
6;3;60;14300
6;3;60;18200
6;3;60;14900
6;3;59;21800
6;3;58;19200
6;3;62;12400
6;3;60;14300
6;3;61;12100
6;3;58;21200
6;3;58;19000
6;3;62;17200
6;3;60;20600
6;3;58;22600
6;3;59;18500
6;3;63;13900
6;3;61;16700
6;3;57;20600
6;3;62;15800
6;3;58;16300
6;3;60;18500
6;3;62;16100
6;3;61;10900
6;3;58;17400
6;3;61;14500
6;3;60;18100
6;3;59;18000
6;3;58;18200
6;3;60;13100
6;3;56;27900
6;3;57;18200
6;3;61;16400
6;3;60;18000
6;3;62;11000
6;3;62;12100
6;3;60;15400
6;3;57;18600
6;3;60;15800
6;3;62;11800
6;3;61;12300
6;3;61;12700
6;3;58;20500
6;3;60;16400
6;3;58;19800
6;3;59;25100
6;3;59;16300
6;3;60;17400
6;3;61;13200
6;3;59;17200
6;3;63;12200
6;3;60;14500
6;3;57;20700
6;3;57;21000
6;3;57;18400
6;3;59;14800
6;3;60;16600
6;3;61;18000
6;3;59;16800
6;3;59;17100
6;3;60;20800
6;3;60;19000
6;3;62;12800
6;3;61;13800
6;3;62;13500
6;3;59;18000
6;3;60;18100
6;3;59;21000
6;3;59;22400
6;3;61;16200
6;3;61;17600
6;3;60;19600
6;3;59;27700
6;3;60;27100
6;3;61;19200
6;3;59;24800
6;3;55;35800
6;3;56;34600
6;3;59;26900
6;3;58;28200
6;3;58;26000
6;3;60;26500
6;3;58;34300
6;3;59;31000
6;3;61;24000
6;3;61;28700
6;3;61;15000
6;3;61;28600
6;3;60;20700
6;3;60;23900
6;3;58;32900
6;3;60;21500
6;3;58;24300
6;3;58;15900
6;3;60;23600
6;3;60;26100
6;3;59;30600
6;3;58;38900
6;3;60;24200
6;3;57;32900
6;3;59;24200
6;3;63;12200
6;3;59;24900
6;3;60;23100
6;3;59;32100
6;3;55;30700
6;3;60;24000
6;3;60;22600
6;3;61;21500
6;3;57;26600
6;3;58;31800
6;3;62;16000
6;3;60;24000
6;3;59;27600
6;3;59;23100
6;3;60;29400
6;3;59;25000
6;3;59;19700
6;3;60;20700
6;3;60;20100
6;3;61;22200
6;3;62;18800
6;3;59;30000
6;3;61;22400
6;3;55;34800
6;3;60;16900
6;3;61;26000
6;3;57;33500
6;3;58;33100
6;3;60;26400
6;3;62;18100
6;3;60;23700
6;3;60;26300
6;3;61;15500
6;3;58;23000
6;3;57;25900
6;3;61;27400
6;3;60;26500
6;3;59;22500
6;3;61;16700
6;3;61;23400
6;3;59;55500
6;3;57;34400
6;3;59;32500
6;3;62;16600
6;3;59;38300
6;3;58;28700
6;3;60;20600
6;3;60;16000
6;3;59;21800
6;3;60;18300
6;3;59;20800
6;3;61;14400
6;3;59;19700
6;3;60;20900
6;3;62;20900
6;3;59;26000
6;3;62;21800
6;3;60;27600
6;3;59;24100
6;3;60;69400
6;3;58;60800
6;3;58;53500
6;3;59;59100
6;3;60;50900
6;3;62;74500
6;3;59;54900
6;3;61;30300
6;3;59;40600
6;3;62;39200
6;3;59;54500
6;3;58;59500
6;3;60;55300
6;3;61;41300
6;3;58;49700
6;3;60;51600
6;3;58;63300
6;3;57;68000
6;3;59;50600
6;3;59;48200
6;3;60;52100
6;3;60;49700
6;3;59;54200
6;3;59;63700
6;3;62;42900
6;3;60;50500
6;3;59;44200
6;3;56;46800
6;3;59;33900
6;3;59;44200
6;3;61;29700
6;3;59;47500
6;3;58;39500
6;3;59;41800
6;3;59;89100
6;3;59;41200
6;3;60;34100
6;3;59;47400
6;3;59;60500
6;3;59;55900
6;3;58;49300
6;3;60;49200
6;3;58;52100
6;3;60;47000
6;3;59;51000
6;3;61;45200
6;3;60;47600
6;3;58;61800
6;3;62;32700
6;3;61;36000
6;3;59;38700
6;3;60;51700
6;3;60;57500
6;3;58;69500
6;3;57;62300
6;3;58;63500
6;3;58;55200
6;3;58;68500
6;3;61;44700
6;3;59;46100
6;3;60;42000
6;3;61;32300
6;3;61;59600
6;3;61;47900
6;3;62;49400
6;3;58;65200
6;3;62;33100
6;3;58;65200
6;3;61;44700
6;3;58;62000
6;3;59;45600
6;3;61;27200
6;3;63;21500
6;3;58;40600
6;3;62;30200
6;3;57;43500
6;3;57;46600
6;3;61;30000
6;3;60;33500
6;3;61;31500
6;3;56;57700
6;3;57;60300
6;3;60;49900
6;3;58;63600
6;3;58;73300
6;3;60;52800
6;3;58;70200
6;3;61;41400
6;3;62;36100
6;3;59;59200
6;3;59;71700
6;3;58;65200
6;3;60;61200
6;3;60;51400
6;3;57;65300
6;3;60;49900
6;3;62;48100
6;3;59;65700
6;3;59;57800
6;3;58;62900
6;3;59;64400
6;3;60;90200
6;3;59;47400
6;3;58;65800
6;3;60;49600
6;3;61;53700
6;3;56;75900
6;3;62;38000
6;3;62;40800
6;3;57;59900
6;3;58;81000
6;3;59;54800
6;3;60;55400
6;3;60;62900
6;3;59;54400
6;3;59;60100
6;3;58;74000
6;3;60;57500
6;3;57;66100
6;3;59;50200
6;3;61;41700
6;3;61;45800
6;3;60;49500
6;3;60;46100
6;3;60;43600
6;3;56;68400
6;3;58;47600
6;3;60;49800
6;3;58;59000
6;3;60;44300
6;3;60;70400
6;3;59;51000
6;3;59;54100
6;3;57;63500
6;3;55;74700
6;3;60;45000
6;3;61;42300
6;3;60;67000
6;3;61;53000
6;3;61;51600
6;3;56;82900
6;3;58;46800
6;3;58;35400
6;3;58;42900
6;3;60;32300
6;3;60;41000
6;3;59;40500
6;3;57;38000
6;3;60;47000
6;3;59;32100
6;3;59;34600
6;3;61;28800
6;3;62;30900
6;3;58;33800
6;3;61;34400
6;3;62;27500
6;3;59;61000
6;3;61;38300
6;3;60;32500
6;3;60;36700
6;3;59;36800
6;3;57;44900
6;3;55;54100
6;3;59;33900
6;3;56;41500
6;3;61;32900
6;3;57;41800
6;3;58;43700
6;3;57;46700
6;3;61;36400
6;3;63;32200
6;3;60;40300
6;3;59;31700
6;3;62;25100
6;3;59;42800
6;3;59;64500
6;3;59;57400
6;3;59;68900
6;3;62;43900
6;3;58;62700
6;3;59;43800
6;3;59;41700
6;3;60;36200
6;3;56;41700
6;3;60;38900
6;3;58;41200
6;3;61;30300
6;3;59;46300
6;3;60;39600
6;3;60;34600
6;3;60;34600
6;3;60;42100
6;3;59;43000
6;3;60;32600
6;3;62;25600
6;3;58;43500
6;3;57;47600
6;3;59;37400
6;3;62;25100
6;3;60;35000
6;3;60;38200
6;3;60;34600
6;3;60;35600
6;3;59;41200
6;3;58;42400
6;3;59;43600
6;3;58;34600
6;3;62;24200
6;3;59;40600
6;3;61;36100
6;3;59;35200
6;3;60;27100
6;3;60;33900
6;3;60;36300
6;3;60;28000
6;3;57;42300
6;3;58;39100
6;3;61;28900
6;3;55;38500
6;3;62;31400
6;3;60;43600
6;3;62;26800
6;3;57;58000
6;3;61;36300
6;3;59;34700
6;3;59;39100
6;3;58;38200
6;3;57;55800
6;3;59;36900
6;3;59;29200
6;3;59;47800
6;3;58;54200
6;3;60;54700
6;3;57;62500
6;3;59;70300
6;3;60;44500
6;3;58;57200
6;3;61;41100
6;3;59;42200
6;3;60;36500
6;3;56;48700
6;3;61;34700
6;3;58;38600
6;3;59;39400
6;3;59;42800
6;3;60;36700
6;3;60;31400
6;3;60;46900
6;3;60;32400
6;3;59;42700
6;3;60;43900
6;4;62;37300
6;4;63;34600
6;4;60;75400
6;4;62;84500
6;4;62;54300
6;4;61;70000
6;4;62;77300
6;4;62;54800
6;4;62;67500
6;4;63;34700
6;4;62;61900
6;4;62;54800
6;4;61;58200
6;4;63;46800
6;4;60;716800
6;4;61;55400
6;4;61;70800
6;4;62;33100
6;4;62;44300
6;4;62;72800
6;4;62;75900
6;4;61;51800
6;4;63;30400
6;4;63;32700
6;4;60;50200
6;4;63;34700
6;4;61;34800
6;4;62;27500
6;4;63;31800
6;4;63;72300
6;4;60;43900
6;4;63;29000
6;4;62;36800
6;4;62;50500
6;4;61;57900
6;4;62;51700
6;4;61;45300
6;4;61;64600
6;4;60;73800
6;4;63;44400
6;4;60;65700
6;4;62;40700
6;4;63;46700
6;4;62;40500
6;4;61;49600
6;4;61;46900
6;4;61;49100
6;4;62;38600
6;4;62;36400
6;4;63;27600
6;4;62;40100
6;4;63;35400
6;4;62;57000
6;4;63;48000
6;4;62;44500
6;4;63;60300
6;4;59;67700
6;4;62;62300
6;4;63;44700
6;4;62;62900
6;4;63;30200
6;4;61;60500
6;4;63;41800
6;4;59;70700
6;4;60;71200
6;4;63;42600
6;4;61;55600
6;4;62;55900
6;4;62;39400
6;4;61;47100
6;4;59;57300
6;4;62;41400
6;4;62;28700
6;4;63;25900
6;4;63;31400
6;4;62;35400
6;4;63;36100
6;4;62;36600
6;4;62;44000
6;4;61;53800
6;4;63;25400
6;4;63;24000
6;4;61;34100
6;4;63;31400
6;4;61;41600
6;4;62;27200
6;4;63;35100
6;4;62;40200
6;4;60;49600
6;4;61;46800
6;4;60;47800
6;4;60;44000
6;4;62;37900
6;4;62;35500
6;4;62;49400
6;4;62;42300
6;4;61;59100
6;4;63;45900
6;4;63;69900
6;4;61;54000
6;4;62;51800
6;4;61;63500
6;4;62;49100
6;4;62;45300
6;4;63;53300
6;4;63;51200
6;4;62;44400
6;4;59;70600
6;4;62;47900
6;4;62;36400
6;4;61;47500
6;4;60;35700
6;4;63;50100
6;4;62;35700
6;4;61;29900
6;4;62;43500
6;4;61;44800
6;4;62;27800
6;4;62;34900
6;4;59;46400
6;4;62;33900
6;4;60;49900
6;4;62;35000
6;4;61;34500
6;4;63;28100
6;4;61;54100
6;4;61;47500
6;4;63;35700
6;4;63;34400
6;4;63;37000
6;4;59;51600
6;4;62;41100
6;4;63;28700
6;4;62;52700
6;4;62;43500
6;4;61;48600
6;4;62;37200
6;4;62;50400
6;4;61;57500
6;4;63;42000
6;4;61;47800
6;4;61;65200
6;4;63;48000
6;4;61;56100
6;4;62;62600
6;4;62;59300
6;4;62;61800
6;4;63;44800
6;4;62;58100
6;4;63;48900
6;4;63;31600
6;4;62;47200
6;4;63;55200
6;4;63;36500
6;4;59;68700
6;4;62;54000
6;4;62;52000
6;4;61;41500
6;4;63;29800
6;4;62;35700
6;4;63;24500
6;4;63;37000
6;4;61;51400
6;4;63;32000
6;4;62;36800
6;4;61;37200
6;4;62;23400
6;4;63;31700
6;4;62;37800
6;4;63;32900
6;4;63;21500
6;4;61;41800
6;4;62;24900
6;4;62;35500
6;4;62;32500
6;4;63;36100
6;4;62;43500
6;4;63;27800
6;4;62;43200
6;4;62;39200
6;4;63;28300
6;4;62;33200
6;4;61;33100
6;4;62;34800
6;4;62;33500
6;4;63;28000
6;4;63;28500
6;4;59;49700
6;4;62;32700
6;4;63;33500
6;4;61;42500
6;4;63;36900
6;4;63;29500
6;4;63;25300
6;4;63;23000
6;4;62;21600
6;4;63;32700
6;4;62;39500
6;4;63;27000
6;4;62;34300
6;4;63;22300
6;4;63;24800
6;4;61;33300
6;4;61;38500
6;4;63;32900
6;4;63;36400
6;4;63;26700
6;4;61;39700
6;4;60;40400
6;4;63;28400
6;4;61;41200
6;4;63;37400
6;4;62;30400
6;4;62;34700
6;4;63;38200
6;4;60;47100
6;4;63;22300
6;4;63;33200
6;4;61;49400
6;4;62;30000
6;4;63;33200
6;4;62;32600
6;4;62;40900
6;4;63;30000
6;4;60;43700
6;4;63;25200
6;4;63;31300
6;4;63;30600
6;4;60;40200
6;4;63;24300
6;4;61;62600
6;4;63;28100
6;4;60;46100
6;4;61;42400
6;4;62;32300
6;4;63;32800
6;4;62;40400
6;4;60;48400
6;4;62;35400
6;4;58;45400
6;4;61;37300
6;4;63;23200
6;4;63;32200
6;4;60;55600
6;4;62;39200
6;4;63;25600
6;4;61;40100
6;4;60;43700
6;4;61;35400
6;4;62;43300
6;4;62;24800
6;4;60;38500
6;4;62;28200
6;4;62;28300
6;4;62;27000
6;4;62;39900
6;4;63;30000
6;4;61;36200
6;4;60;43500
6;4;62;27700
6;4;61;43700
6;4;62;32900
6;4;61;40000
6;4;62;34000
6;4;63;22700
6;4;62;38800
6;4;61;36100
6;4;61;33000
6;4;63;22100
6;4;61;37500
6;4;62;34400
6;4;62;41300
6;4;62;31000
6;4;62;30600
6;4;62;30900
6;4;62;29900
6;4;61;43700
6;4;62;35800
6;4;63;30900
6;4;63;32100
6;4;63;21300
6;4;62;38100
6;4;59;43000
6;4;63;35200
6;4;63;26100
6;4;63;40200
6;4;61;34100
6;4;63;28400
6;4;61;41600
6;4;61;42100
6;4;62;30400
6;4;61;34800
6;4;62;40200
6;4;63;23500
6;4;62;31800
6;4;60;44600
6;4;63;27700
6;4;62;32800
6;4;62;35000
6;4;61;44200
6;4;61;38400
6;4;60;45500
6;4;60;44600
6;4;63;32800
6;4;60;46600
6;4;63;34400
6;4;62;37300
6;4;63;20800
6;4;62;42700
6;4;62;34500
6;4;63;27200
6;4;61;39300
6;4;62;41800
6;4;63;28000
6;4;62;28800
6;4;63;42700
6;4;62;39700
6;4;61;37900
6;4;60;42900
6;4;63;28300
6;4;62;23600
6;4;61;37000
6;4;62;58100
6;4;63;32800
6;4;63;30100
6;4;62;31800
6;4;62;41800
6;4;61;50500
6;4;60;57800
6;4;62;36400
6;4;61;35200
6;4;62;33600
6;4;62;27400
6;4;59;50100
6;4;62;39400
6;4;62;37200
6;4;62;37800
6;4;63;31900
6;4;63;33400
6;4;63;30100
6;4;62;34900
6;4;63;37300
6;4;63;25500
6;4;62;33100
6;4;62;38300
6;4;61;34600
6;4;60;41100
6;4;62;31800
6;4;60;46600
6;4;62;34400
6;4;62;31200
6;4;59;43000
6;4;62;42600
6;4;61;41800
6;4;61;30000
6;4;61;37800
6;4;62;38900
6;4;63;35800
6;4;63;30800
6;4;60;75300
6;4;63;47500
6;4;63;70500
6;4;63;38200
6;4;61;53600
6;4;62;37000
6;4;61;64700
6;4;62;49500
6;4;61;49600
6;4;63;49800
6;4;61;54500
6;4;61;35000
6;4;63;34200
6;4;61;39500
6;4;61;45600
6;4;61;39200
6;4;62;30100
6;4;62;33200
6;4;63;42200
6;4;63;31500
6;4;60;47100
6;4;63;35100
6;4;63;27400
6;4;63;18300
6;4;63;19600
6;4;62;40300
6;4;63;25000
6;4;61;45400
6;4;63;31800
6;4;63;34300
6;4;63;28000
6;4;62;19700
6;4;63;36200
6;4;61;37600
6;4;61;49300
6;4;63;27500
6;4;61;31400
6;4;60;43400
6;4;63;28700
6;4;61;37900
6;4;63;35900
6;4;63;25900
6;4;61;34400
6;4;62;38000
6;4;61;36900
6;4;63;36500
6;4;63;22400
6;4;62;37400
6;4;61;42600
6;4;61;39000
6;4;63;29800
6;4;61;37700
6;4;62;45900
6;4;61;57700
6;4;61;54600
6;4;61;53300
6;4;61;49100
6;4;63;33900
6;4;61;50400
6;4;61;51500
6;4;63;37300
6;4;62;56000
6;4;63;75500
6;4;62;52000
6;4;63;38600
6;4;60;64000
6;4;62;63000
6;4;63;49800
6;4;63;42600
6;4;62;56600
6;4;62;45400
6;4;63;36700
6;4;63;49000
6;4;63;58200
6;4;63;56800
6;4;63;51200
6;4;62;52800
6;4;61;63500
6;4;62;38700
6;4;62;51200
6;4;61;67500
6;4;60;74700
6;4;61;79200
6;4;62;44700
6;4;61;53100
6;4;62;46500
6;4;62;48200
6;4;62;47000
6;4;63;48100
6;4;63;35100
6;4;61;62800
6;4;62;42600
6;4;62;44200
6;4;61;55500
6;4;62;45400
6;4;63;37700
6;4;61;47000
6;4;63;40000
6;4;63;32200
6;4;62;32600
6;4;62;43100
6;4;63;41300
6;4;63;41100
6;4;61;46400
6;4;62;57700
6;4;62;49200
6;4;62;52600
6;4;62;52600
6;4;63;33200
6;4;63;39400
6;4;62;51400
6;4;62;37100
6;4;63;27700
6;4;62;50800
6;4;63;55600
6;4;61;63200
6;4;63;50600
6;4;60;80200
6;4;63;39200
6;4;62;52600
6;4;60;57200
6;4;61;55600
6;4;62;47900
6;4;62;44800
6;4;63;35100
6;4;62;45600
6;4;63;41000
6;4;63;38200
6;4;63;46400
6;4;61;58700
6;4;61;86000
6;4;63;50700
6;4;61;52300
6;4;62;48200
6;4;62;62900
6;4;63;47900
6;4;62;51300
6;4;61;55600
6;4;62;56700
6;4;63;42000
6;4;62;40200
6;5;63;32600
6;5;62;47500
6;5;62;47700
6;5;62;34000
6;5;63;32300
6;5;63;21300
6;5;63;25400
6;5;63;46500
6;5;63;33200
6;5;62;46800
6;5;61;71700
6;5;63;59600
6;5;63;35600
6;5;62;41800
6;5;63;35400
6;5;63;31400
6;5;62;33600
6;5;63;34000
6;5;63;34700
6;5;63;35400
6;5;63;31200
6;5;62;34700
6;5;63;34300
6;5;63;27100
6;5;63;32700
6;5;61;40300
6;5;63;30900
6;5;63;29700
6;5;63;28700
6;5;63;28900
6;5;63;37400
6;5;62;41600
6;5;63;27000
6;5;63;28900
6;5;62;28100
6;5;62;39200
6;5;63;31200
6;5;63;25300
6;5;63;39100
6;5;62;33600
6;5;63;41300
6;5;63;33900
6;5;63;34600
6;5;62;57200
6;5;63;43300
6;5;62;49600
6;5;62;86800
6;5;63;65200
6;5;63;23600
6;5;63;27000
6;5;63;25700
6;5;63;40800
6;5;61;56100
6;5;63;46800
6;5;63;37100
6;5;62;38200
6;5;63;29100
6;5;63;32300
6;5;63;96700
6;5;63;34200
6;5;63;54200
6;5;62;65300
6;5;63;62200
6;5;63;62400
6;5;63;31800
6;5;63;61400
6;5;63;36600
6;5;63;41300
6;5;62;47800
6;5;63;26400
6;5;63;50300
6;5;63;34500
6;5;60;54300
6;5;63;30600
6;5;63;36900
6;5;63;62900
6;5;61;44100
6;5;62;46600
6;5;63;36900
6;5;63;52000
6;5;62;35800
6;5;62;36800
6;5;63;34300
6;5;63;20300
6;5;63;34600
6;5;63;22200
6;5;62;47300
6;5;63;33000
6;5;63;40900
6;5;63;29600
6;5;61;51100
6;5;62;51600
6;5;62;45000
6;5;63;36500
6;5;63;24500
6;5;61;51500
6;5;63;26800
6;5;63;35400
6;5;62;43300
6;5;63;31400
6;5;62;41500
6;5;63;57100
6;5;63;33800
6;5;63;55000
6;5;63;56200
6;5;62;30800
6;5;62;78900
6;5;63;52400
6;5;61;59600
6;5;63;26500
6;5;63;29600
6;5;62;29800
6;5;63;23700
6;5;63;30600
6;5;62;32900
6;5;63;32600
6;5;63;40200
6;5;63;27400
6;5;63;27200
6;5;62;35700
6;5;62;37000
6;5;63;36200
6;5;63;36400
6;5;63;30300
6;5;63;22100
6;5;61;39800
6;5;63;38000
6;5;62;34800
6;5;63;26400
6;5;62;42100
6;5;63;31800
6;5;63;36400
6;5;63;28000
6;5;62;36400
6;5;61;43200
6;5;63;33100
6;5;63;25200
6;5;63;28600
6;5;63;34300
6;5;63;33900
6;5;63;39800
6;5;63;27600
6;5;62;26000
6;5;63;23500
6;5;63;28900
6;5;63;22500
6;5;63;29800
6;5;63;34300
6;5;63;35000
6;5;63;26800
6;5;63;48800
6;5;63;27000
6;5;62;35800
6;5;63;38000
6;5;63;42200
6;5;63;31200
6;5;63;32700
6;5;63;28300
6;5;63;32800
6;5;62;47600
6;5;63;34000
6;5;63;32100
6;5;62;28300
6;5;63;26400
6;5;63;33300
6;5;61;41700
6;5;63;25100
6;5;63;31200
6;5;63;25100
6;5;62;35400
6;5;62;34800
6;5;62;33700
6;5;62;42200
6;5;63;20200
6;5;63;30500
6;5;63;43400
6;5;63;28500
6;5;63;28100
6;5;63;28900
6;5;62;54400
6;5;62;43300
6;5;61;36400
6;5;62;38200
6;5;63;34000
6;5;63;32300
6;5;63;31200
6;5;63;25100
6;5;63;38800
6;5;62;33700
6;5;62;38200
6;5;63;26700
6;5;63;39800
6;5;61;41500
6;5;61;60300
6;5;63;33300
6;5;63;25900
6;5;62;30600
6;5;62;30300
6;5;63;26100
6;5;63;26100
6;5;62;28000
6;5;63;24200
6;5;63;31400
6;5;63;29200
6;5;63;28000
6;5;63;37900
6;5;63;18700
6;5;62;38200
6;5;62;37200
6;5;62;43800
6;5;63;28600
6;5;62;38000
6;5;63;38800
6;5;63;31800
6;5;63;28700
6;5;62;33700
6;5;62;35100
6;5;62;37400
6;5;62;62900
6;5;62;65500
6;5;63;41000
6;5;63;32300
6;5;63;35700
6;5;63;37900
6;5;62;39600
6;5;63;37400
6;5;62;50700
6;5;62;46000
6;5;63;27900
6;5;62;30000
6;5;63;34000
6;5;63;40100
6;5;63;25500
6;5;63;39200
6;5;62;38900
6;5;63;26300
6;5;63;34800
6;5;63;31100
6;5;63;43000
6;5;63;34900
6;5;63;27400
6;5;63;27900
6;5;63;30300
6;5;63;30300
6;5;63;28600
6;5;62;28700
6;5;63;30400
6;5;63;34400
6;5;63;30300
6;5;63;36500
6;5;63;19500
6;5;63;34500
6;5;63;29700
6;5;63;37100
6;5;62;33200
6;5;63;32300
6;5;63;36600
6;5;62;41600
6;5;62;39200
6;5;63;37400
6;5;62;34800
6;5;63;33900
6;5;63;16400
6;5;63;37900
6;5;63;37500
6;5;63;60500
6;5;63;36400
6;5;62;48200
6;5;63;45700
6;5;63;34700
6;5;62;57600
6;5;63;19100
6;5;63;26400
6;5;63;23600
6;5;63;28000
6;5;61;42700
6;5;62;35400
6;5;61;40400
6;5;63;26000
6;5;63;39200
6;5;63;28500
6;5;63;25500
6;5;63;28100
6;5;63;37900
6;5;63;26700
6;5;63;35200
6;5;63;33800
6;5;63;28700
6;5;62;27000
6;5;63;32500
6;5;62;38800
6;5;63;28600
6;5;62;43000
6;5;61;42300
6;5;63;41500
6;5;63;42300
6;5;63;32000
6;5;63;31600
6;5;63;24200
6;5;63;29600
6;5;63;24100
6;5;63;27000
6;5;62;33700
6;5;61;41200
6;5;62;51700
6;5;62;36700
6;5;62;45600
6;5;63;30600
6;5;63;29500
6;5;63;33400
6;5;63;21600
6;5;63;34600
6;5;63;29400
6;5;63;25100
6;5;63;18800
6;5;63;39600
6;5;62;43100
6;5;63;35800
6;5;62;30100
6;5;63;22600
6;5;63;22800
6;5;62;36500
6;5;62;30900
6;5;63;29800
6;5;61;40700
6;5;63;39000
6;5;62;36500
6;5;63;32600
6;5;63;30700
6;5;63;23900
6;5;63;31400
6;5;63;24700
6;5;62;35300
6;5;63;33500
6;5;63;34700
6;5;62;33400
6;5;63;18900
6;5;63;31300
6;5;63;26900
6;5;62;40200
6;5;62;37300
6;5;61;40300
6;5;63;28500
6;5;63;26300
6;5;63;31400
6;5;62;36900
6;5;63;36400
6;5;63;33800
6;5;63;35700
6;5;63;44500
6;5;63;28100
6;5;63;30700
6;5;62;42000
6;5;63;31300
6;5;63;38100
6;5;62;43300
6;5;63;31700
6;5;63;35400
6;5;62;31600
6;5;63;28200
6;5;63;27300
6;5;62;31000
6;5;63;22000
6;5;63;28100
6;5;63;41400
6;5;63;34700
6;5;63;44100
6;5;63;35600
6;5;63;35000
6;5;63;22700
6;5;63;25800
6;5;62;39300
6;5;63;23400
6;5;63;31300
6;5;63;34100
6;5;62;38700
6;5;63;21700
6;5;63;29100
6;5;63;35200
6;5;63;33300
6;5;63;22900
6;5;62;42800
6;5;63;36200
6;5;63;32500
6;5;63;40500
6;5;63;27300
6;5;63;31400
6;5;63;34100
6;5;62;34100
6;5;62;38300
6;5;62;41500
6;5;62;31400
6;5;63;21900
6;5;61;38900
6;5;63;31100
6;5;63;32700
6;5;63;30700
6;5;63;33800
6;5;63;26500
6;5;63;36300
6;5;63;28800
6;5;62;31100
6;5;63;38600
6;5;63;22800
6;5;62;25200
6;5;63;23300
6;5;63;30600
6;5;63;28100
6;5;62;44800
6;5;63;33700
6;5;62;38800
6;5;63;34200
6;5;63;41800
6;5;63;40300
6;5;62;36700
6;5;63;34300
6;5;63;27200
6;5;62;37100
6;5;63;39700
6;5;62;40300
6;5;62;34400
6;5;63;22300
6;5;63;39800
6;5;63;30000
6;5;63;31600
6;5;63;28300
6;5;63;28000
6;5;63;37800
6;5;63;29200
6;5;63;19900
6;5;61;46700
6;5;63;38900
6;5;62;46900
6;5;63;36000
6;5;62;49000
6;5;62;48800
6;5;63;36300
6;5;62;34000
6;5;62;57800
6;5;63;72500
6;5;63;26100
6;5;63;46500
6;5;63;31800
6;5;62;48300
6;5;62;43200
6;5;63;28600
6;5;63;34000
6;5;63;24600
6;5;63;41100
6;5;63;31400
6;5;63;34100
6;5;63;30800
6;5;62;37800
6;5;63;34100
6;5;63;32300
6;5;63;37500
6;5;62;36800
6;5;63;28600
6;5;62;38300
6;5;62;37200
6;5;63;40000
6;5;63;36700
6;5;62;35000
6;5;63;33800
6;5;63;33600
6;5;63;30800
6;5;62;42100
6;5;62;51500
6;5;63;22000
6;5;63;34700
6;5;61;41400
6;5;62;39100
6;5;63;27100
6;5;63;30100
6;5;63;38700
6;5;63;30400
6;5;63;32700
6;5;63;27400
6;5;62;30900
6;5;63;30500
6;5;63;29600
6;5;62;34100
6;5;63;33700
6;5;63;31200
6;5;63;32900
6;5;63;31300
6;5;62;33200
6;5;63;37300
6;5;62;48900
6;5;63;32500
6;5;62;46800
6;5;61;48200
6;5;63;28500
6;5;62;28100
6;5;62;33500
6;5;63;29500
6;5;62;46100
6;5;63;33400
6;5;63;25400
6;5;63;36600
7;1;81;17800
7;1;82;16300
7;1;86;16300
7;1;81;15400
7;1;79;15800
7;1;78;24000
7;1;78;14300
7;1;75;12800
7;1;80;12900
7;1;79;12900
7;1;82;13200
7;1;81;12500
7;1;82;12700
7;1;79;12900
7;1;73;15500
7;1;80;13100
7;1;81;13200
7;1;82;12700
7;1;80;13000
7;1;85;12700
7;1;80;13000
7;1;82;12600
7;1;76;12800
7;1;80;14000
7;1;74;14000
7;1;75;12700
7;1;82;12800
7;1;86;13000
7;1;83;12600
7;1;87;12800
7;1;81;12600
7;1;75;12700
7;1;82;13000
7;1;80;13100
7;1;78;12900
7;1;75;12800
7;1;86;12600
7;1;75;13000
7;1;79;12700
7;1;76;12900
7;1;85;12800
7;1;80;13000
7;1;84;12800
7;1;80;12700
7;1;82;13000
7;1;79;13000
7;1;86;13000
7;1;80;13400
7;1;81;12800
7;1;81;12800
7;1;81;13200
7;1;86;12600
7;1;82;13000
7;1;87;12500
7;1;77;12800
7;1;74;13100
7;1;84;13000
7;1;79;13900
7;1;83;13000
7;1;80;12900
7;1;86;12900
7;1;81;12600
7;1;80;12900
7;1;83;13400
7;1;78;12700
7;1;82;12600
7;1;76;12900
7;1;84;12700
7;1;80;12500
